date,EMA
2014-07-01,33.3011
2014-06-30,33.2354
2014-06-27,33.1986
2014-06-26,33.1589
2014-06-25,33.1362
2014-06-24,33.1075
2014-06-23,33.0895
2014-06-20,33.0512
2014-06-19,33.0191
2014-06-18,32.9758
2014-06-17,32.9216
2014-06-16,32.88
2014-06-13,32.8423
2014-06-12,32.8006
2014-06-11,32.7747
2014-06-10,32.7158
2014-06-09,32.6425
2014-06-06,32.5633
2014-06-05,32.4867
2014-06-04,32.4177
2014-06-03,32.3643
2014-06-02,32.3118
2014-05-30,32.2482
2014-05-29,32.1725
2014-05-28,32.0924
2014-05-27,32.0241
2014-05-23,31.9394
2014-05-22,31.8752
2014-05-21,31.8326
2014-05-20,31.792
2014-05-19,31.7701
2014-05-16,31.7266
2014-05-15,31.7005
2014-05-14,31.6928
2014-05-13,31.664
2014-05-12,31.6167
2014-05-09,31.5662
2014-05-08,31.5554
2014-05-07,31.5471
2014-05-06,31.5471
2014-05-05,31.5489
2014-05-02,31.5133
2014-05-01,31.4914
2014-04-30,31.458
2014-04-29,31.4248
2014-04-28,31.3981
2014-04-25,31.3916
2014-04-24,31.4156
2014-04-23,31.3999
2014-04-22,31.4083
2014-04-21,31.3817
2014-04-17,31.3662
2014-04-16,31.3618
2014-04-15,31.3524
2014-04-14,31.3741
2014-04-11,31.4146
2014-04-10,31.4915
2014-04-09,31.5398
2014-04-08,31.5161
2014-04-07,31.5339
2014-04-04,31.583
2014-04-03,31.6115
2014-04-02,31.5788
2014-04-01,31.5262
2014-03-31,31.4698
2014-03-28,31.447
2014-03-27,31.4475
2014-03-26,31.4609
2014-03-25,31.4637
2014-03-24,31.4265
2014-03-21,31.4055
2014-03-20,31.3796
2014-03-19,31.3343
2014-03-18,31.3098
2014-03-17,31.269
2014-03-14,31.2668
2014-03-13,31.3028
2014-03-12,31.3224
2014-03-11,31.2994
2014-03-10,31.2794
2014-03-07,31.25
2014-03-06,31.2121
2014-03-05,31.1601
