date,RSI
2016-03-15,61.4546
2016-03-14,60.6005
2016-03-11,60.3396
2016-03-10,56.807
2016-03-09,57.1043
2016-03-08,55.0946
2016-03-07,56.9244
2016-03-04,58.7791
2016-03-03,58.2321
2016-03-02,58.2321
2016-03-01,57.6793
2016-02-29,51.4758
2016-02-26,53.2381
2016-02-25,53.903
2016-02-24,51.2194
2016-02-23,49.5225
2016-02-22,53.2096
2016-02-19,50.2886
2016-02-18,50.1242
2016-02-17,50.978
2016-02-16,46.5448
2016-02-12,42.3141
2016-02-11,38.7622
2016-02-10,39.1867
2016-02-09,38.6763
2016-02-08,39.3828
2016-02-05,41.6728
2016-02-04,46.8487
2016-02-03,46.6277
2016-02-02,46.8591
2016-02-01,50.3728
2016-01-29,49.6457
2016-01-28,42.9789
2016-01-27,39.9202
2016-01-26,43.5303
2016-01-25,41.1548
2016-01-22,43.2372
2016-01-21,36.1156
2016-01-20,34.5408
2016-01-19,35.7195
2016-01-15,35.4495
2016-01-14,39.9983
2016-01-13,34.7666
2016-01-12,39.5744
2016-01-11,35.8998
2016-01-08,33.8291
2016-01-07,35.157
2016-01-06,41.0394
2016-01-05,43.9959
2016-01-04,44.6422
2015-12-31,48.0564
2015-12-30,52.1866
2015-12-29,54.9057
2015-12-28,51.0414
2015-12-24,51.2535
2015-12-23,51.3888
2015-12-22,49.091
2015-12-21,47.0432
2015-12-18,44.0791
2015-12-17,49.1197
2015-12-16,53.9698
2015-12-15,49.9558
2015-12-14,48.5841
2015-12-11,46.1486
2015-12-10,52.6865
2015-12-09,51.8317
2015-12-08,57.1449
2015-12-07,58.1024
2015-12-04,60.0131
2015-12-03,52.8489
2015-12-02,58.1185
2015-12-01,60.9548
2015-11-30,58.2594
2015-11-27,57.9055
2015-11-25,57.2162
2015-11-24,58.49
2015-11-23,58.4272
2015-11-20,60.6954
2015-11-19,58.8265
2015-11-18,57.6303
2015-11-17,53.4552
2015-11-16,53.3881
2015-11-13,48.831
2015-11-12,55.5818
2015-11-11,59.0488
2015-11-10,59.2335
2015-11-09,61.9012
2015-11-06,66.0943
2015-11-05,65.3157
2015-11-04,66.5744
2015-11-03,66.3374
2015-11-02,65.2608
2015-10-30,63.374
2015-10-29,65.9026
2015-10-28,66.9526
2015-10-27,64.0009
2015-10-26,66.1601
2015-10-23,67.6341
2015-10-22,62.0049
2015-10-21,56.3015
2015-10-20,59.1742
2015-10-19,60.1768
2015-10-16,59.2221
2015-10-15,58.7523
2015-10-14,55.5281
2015-10-13,56.1576
2015-10-12,56.8463
2015-10-09,56.5651
2015-10-08,55.5753
2015-10-07,54.5364
2015-10-06,53.5034
2015-10-05,53.2378
2015-10-02,48.8518
2015-10-01,45.4035
2015-09-30,45.3409
2015-09-29,40.2733
2015-09-28,41.0615
2015-09-25,45.6001
2015-09-24,45.9715
2015-09-23,45.9715
2015-09-22,45.3982
2015-09-21,48.7388
2015-09-18,46.5405
2015-09-17,49.1653
2015-09-16,50.6071
2015-09-15,49.7573
2015-09-14,47.1131
2015-09-11,47.5705
2015-09-10,46.6354
2015-09-09,44.6614
2015-09-08,46.8425
2015-09-04,41.1785
2015-09-03,43.6274
2015-09-02,43.4704
2015-09-01,38.3578
2015-08-31,43.4851
2015-08-28,45.1288
2015-08-27,44.6994
2015-08-26,39.53
2015-08-25,25.9491
2015-08-24,27.2979
2015-08-21,32.4727
2015-08-20,40.546
2015-08-19,47.9806
2015-08-18,50.3656
2015-08-17,52.3064
2015-08-14,50.3226
2015-08-13,48.5434
2015-08-12,49.5059
2015-08-11,47.9537
2015-08-10,53.1855
2015-08-07,47.5828
2015-08-06,47.3105
2015-08-05,50.8219
2015-08-04,47.1868
2015-08-03,49.2976
2015-07-31,51.3034
2015-07-30,52.5395
2015-07-29,51.9105
2015-07-28,49.6936
2015-07-27,46.5148
2015-07-24,49.4854
2015-07-23,51.3719
2015-07-22,52.1104
2015-07-21,58.3031
2015-07-20,61.1638
2015-07-17,59.673
2015-07-16,54.9595
2015-07-15,50.4587
2015-07-14,50.3715
2015-07-13,49.0065
2015-07-10,43.1584
2015-07-09,35.9598
2015-07-08,37.0573
2015-07-07,42.2652
2015-07-06,41.5769
2015-07-02,42.9552
2015-07-01,42.314
2015-06-30,39.2887
2015-06-29,38.8535
2015-06-26,45.8841
2015-06-25,49.2722
2015-06-24,50.2513
2015-06-23,52.2232
2015-06-22,51.9545
2015-06-19,48.7612
2015-06-18,52.1027
2015-06-17,48.5377
2015-06-16,48.3455
2015-06-15,45.645
2015-06-12,47.8518
2015-06-11,51.2951
2015-06-10,51.1193
2015-06-09,44.8796
2015-06-08,45.7196
2015-06-05,49.9861
2015-06-04,51.3129
2015-06-03,55.2969
2015-06-02,54.5425
2015-06-01,55.4312
2015-05-29,54.492
2015-05-28,57.5651
2015-05-27,58.4457
2015-05-26,52.1923
2015-05-22,58.7218
2015-05-21,59.0561
2015-05-20,57.6042
2015-05-19,57.3775
2015-05-18,58.4665
2015-05-15,56.9859
2015-05-14,58.3022
2015-05-13,53.2454
2015-05-12,51.7966
2015-05-11,53.821
2015-05-08,55.8029
2015-05-07,51.0555
2015-05-06,48.3785
2015-05-05,51.4851
2015-05-04,58.0792
2015-05-01,57.7725
2015-04-30,53.5774
2015-04-29,60.1248
2015-04-28,62.6714
2015-04-27,61.6425
2015-04-24,60.7618
2015-04-23,57.9326
2015-04-22,56.5656
2015-04-21,52.8868
2015-04-20,53.0855
2015-04-17,46.2798
2015-04-16,52.1509
2015-04-15,53.8286
2015-04-14,50.0641
2015-04-13,51.4647
2015-04-10,52.759
2015-04-09,51.2045
2015-04-08,50.1329
